soil_ref,SID
82226,307
82227,052
82228,321
82229,294
82230,311
82231,396
82232,022
82233,231
82234,449
82235,048
82236,088
82237,337
82238,254
82239,088
82240,148
82241,064
82242,373
82243,007
82244,045
82245,373
82246,007
82247,349
82248,347
82249,351
82250,147
82251,167
82252,102
82253,132
82254,254
82255,052
82256,073
82257,102
82258,020
82259,164
82260,052
82261,408
82262,242
82263,408
82264,052
82265,119
82266,408
82267,435
82268,262
82269,061
82270,305
82271,242
82272,030
82273,116
82274,219
82275,045
82276,052
82277,050
82278,121
82279,025
82280,234
82281,045
82282,349
82283,373
82284,092
82285,164
82286,422
82287,073
82288,168
82289,422
82290,008
82291,052
82292,093
82293,093
82294,348
82295,219
82296,272
82297,102
82298,272
82299,064
82300,058
82301,092
82302,005
82303,102
82304,321
82305,051
82306,148
82307,408
82308,061
82309,431
82310,045
82311,025
82312,102
82313,121
82314,114
82315,337
82316,025
82317,148
82318,305
82319,365
82320,198
82321,045
82322,053
82323,373
82324,073
82325,123
82326,123
82327,022
82328,167
82329,048
82330,025
82331,058
82332,040
82333,398
82334,419
82335,148
82336,058
82337,419
82338,219
82339,051
82340,294
82341,262
82342,396
82343,166
82344,426
82345,024
82346,024
82347,043
82348,254
82349,316
82350,254
82351,064
82352,019
82353,351
82354,357
82355,369
82356,167
82357,159
82358,123
82359,048
82360,201
82361,019
82362,016
82363,040
82364,053
82365,103
82366,020
82367,242
82368,435
82369,311
82370,262
82371,043
82372,439
82373,050
82374,389
82375,185
82376,044
82377,373
82378,363
82379,365
82380,022
82381,423
82382,132
82383,331
82384,286
82385,170
82386,272
82387,170
82388,434
82389,064
82390,088
82391,164
82392,070
82393,119
82394,114
82395,148
82396,254
82397,305
82398,189
82399,198
82400,189
82401,053
82402,053
82403,360
82404,168
82405,092
82406,159
82407,011
82408,408
82409,286
82410,007
82411,219
82412,119
82413,053
82414,058
82415,159
82416,043
82417,007
82418,102
82419,242
82420,052
82421,159
82422,052
82423,337
82424,088
82425,121
82426,389
82427,194
82428,240
82429,398
82430,234
82431,373
82432,423
82433,159
82434,190
82435,012
82436,453
82437,408
82438,159
82439,348
82440,103
82441,005
82442,119
82443,272
82444,166
82445,148
82446,114
82447,024
82448,287
82449,382
82450,185
82451,045
82452,357
82453,353
82454,102
82455,422
82456,167
82457,190
82458,168
82459,017
82460,190
82461,052
82462,007
82463,419
82464,272
82465,092
82466,052
82467,003
82468,396
82469,419
82470,451
82471,170
82472,022
82473,024
82474,159
82475,254
82476,043
82477,454
82478,102
82479,092
82480,017
82481,172
82482,169
82483,088
82484,455
82485,007
82486,396
82487,234
82488,040
82489,170
82490,321
82491,294
82492,407
82493,201
82494,128
82495,373
82496,172
82497,146
82498,292
82499,453
82500,052
82501,088
82502,043
82503,007
82504,103
82505,073
82506,272
82507,170
82508,440
82509,331
82510,061
82511,408
82512,316
82513,375
82514,194
82515,433
82516,201
82517,254
82518,123
82519,423
82520,117
82521,030
82522,331
82523,003
82524,102
82525,419
82526,219
82527,025
82528,103
82529,219
82530,272
82531,020
82532,305
82533,166
82534,201
82535,316
82536,398
82537,194
82538,347
82539,005
82540,030
82541,012
82542,020
82543,102
82544,052
82545,102
82546,064
82547,025
82548,052
82549,092
82550,071
82551,025
82552,456
82553,433
82554,378
82555,438
82556,022
82557,005
82558,398
82559,242
82560,170
82561,007
82562,307
82563,194
82564,119
82565,119
82566,411
82567,316
82568,045
82569,219
82570,005
82571,159
82572,146
82573,073
82574,007
82575,331
82576,272
82577,123
82578,052
82579,067
82580,231
82581,020
82582,159
82583,231
82584,005
82585,048
82586,088
82587,373
82588,199
82589,422
82590,190
82591,117
82592,093
82593,452
82594,020
82595,007
82596,040
82597,234
82598,053
82599,419
82600,321
82601,005
82602,067
82603,211
82604,449
82605,119
82606,421
82607,316
82608,064
82609,274
82610,128
82611,292
82612,073
82613,146
82614,278
82615,038
82616,292
82617,321
82618,406
82619,116
82620,167
82621,167
82622,090
82623,099
82624,024
82625,052
82626,194
82627,254
82628,148
82629,030
82630,274
82631,304
82632,038
82633,219
82634,025
82635,005
82636,321
82637,311
82638,449
82639,116
82640,067
82641,061
82642,020
82643,159
82644,119
82645,052
82646,244
82647,064
82648,148
82649,321
82650,022
82651,373
82652,359
82653,048
82654,445
82655,159
82656,058
82657,305
82658,092
82659,020
82660,244
82661,201
82662,052
82663,375
82664,254
82665,052
82666,007
82667,022
82668,109
82669,073
82670,009
82671,103
82672,007
82673,431
82674,211
82675,005
82676,116
82677,242
82678,030
82679,088
82680,254
82681,274
82682,372
82683,359
82684,092
82685,172
82686,030
82687,117
82688,146
82689,038
82690,073
82691,146
82692,169
82693,008
82694,017
82695,348
82696,278
82697,052
82698,020
82699,219
82700,286
82701,286
82702,272
82703,009
82704,286
82705,009
82706,348
82707,058
82708,007
82709,053
82710,040
82711,040
82712,286
82713,286
82714,058
82715,348
82716,053
82717,058
82718,348
82719,053
82720,005
82721,003
82722,005
82723,007
82724,020
82725,058
82726,005
82727,053
82728,058
82729,003
82730,119
82731,159
82732,159
82733,119
82734,396
82735,020
82736,219
82737,102
82738,419
82739,272
82740,219
82741,020
82742,103
82743,272
82744,102
82745,020
82746,159
82747,073
82748,439
82749,043
82750,088
82751,164
82752,439
82753,043
82754,053
82755,231
82756,005
82757,058
82758,219
82759,159
82760,159
82761,025
82762,439
82763,088
82764,092
82765,052
82766,092
82767,439
82768,088
82769,052
82770,012
82771,164
82772,439
82773,088
82774,164
82775,043
82776,043
82777,439
82778,088
82779,119
82780,005
82781,058
82782,396
82783,242
82784,234
82785,234
82786,040
82787,396
82788,242
82789,058
82790,005
82791,005
82792,020
82793,234
82794,396
82795,040
82796,242
82797,242
82798,396
82799,234
82800,007
82801,020
82802,219
82803,272
82804,020
82805,103
82806,007
82807,102
82808,148
82809,119
82810,242
82811,170
82812,052
82813,170
82814,321
82815,242
82816,148
82817,408
82818,119
82819,170
82820,052
82821,321
82822,119
82823,061
82824,294
82825,294
82826,061
82827,294
82828,061
82829,305
82830,102
82831,020
82832,061
82833,092
82834,294
82835,119
82836,123
82837,102
82838,007
82839,020
82840,123
82841,119
82842,159
82843,431
82844,451
82845,166
82846,431
82847,434
82848,321
82849,431
82850,321
82851,170
82852,434
82853,440
82854,311
82855,092
82856,430
82857,430
82858,434
82859,440
82860,307
82861,307
82862,430
82863,434
82864,170
82865,431
82866,435
82867,331
82868,321
82869,170
82870,435
82871,331
82872,430
82873,431
82874,092
82875,052
82876,092
82877,305
82878,061
82879,294
82880,294
82881,061
82882,305
82883,262
82884,061
82885,294
82886,067
82887,119
82888,092
82889,092
82890,067
82891,119
82892,061
82893,294
82894,305
82895,262
82896,262
82897,061
82898,294
82899,064
82900,166
82901,025
82902,262
82903,045
82904,408
82905,231
82906,067
82907,061
82908,449
82909,070
82910,281
82911,281
82912,022
82913,030
82914,253
82915,116
82916,253
82917,116
82918,045
82919,102
82920,426
82921,025
82922,048
82923,421
82924,090
82925,024
82926,088
82927,024
82928,088
82929,090
82930,421
82931,025
82932,148
82933,064
82934,148
82935,064
82936,025
82937,254
82938,148
82939,024
82940,114
82941,025
82942,064
82943,148
82944,254
82945,025
82946,254
82947,025
82948,064
82949,148
82950,254
82951,148
82952,114
82953,025
82954,024
82955,024
82956,025
82957,064
82958,114
82959,316
82960,456
82961,019
82962,321
82963,073
82964,044
82965,052
82966,316
82967,396
82968,274
82969,078
82970,274
82971,396
82972,174
82973,022
82974,030
82975,361
82976,274
82977,398
82978,194
82979,396
82980,194
82981,396
82982,045
82983,365
82984,007
82985,007
82986,365
82987,369
82988,053
82989,110
82990,351
82991,045
82992,045
82993,007
82994,127
82995,110
82996,365
82997,351
82998,127
82999,007
83000,365
83001,110
83002,053
83003,351
83004,110
83005,128
83006,045
83007,053
83008,007
83009,045
83010,110
83011,365
83012,369
83013,053
83014,110
83015,003
83016,450
83017,127
83018,347
83019,127
83020,064
83021,147
83022,423
83023,422
83024,167
83025,102
83026,022
83027,009
83028,073
83029,159
83030,201
83031,123
83032,102
83033,159
83034,048
83035,201
83036,103
83037,005
83038,378
83039,219
83040,422
83041,022
83042,423
83043,123
83044,167
83045,422
83046,102
83047,052
83048,159
83049,092
83050,092
83051,048
83052,168
83053,159
83054,052
83055,190
83056,168
83057,048
83058,048
83059,109
83060,009
83061,146
83062,093
83063,008
83064,169
83065,043
83066,043
83067,453
83068,007
83069,272
83070,053
83071,007
83072,053
83073,040
83074,234
83075,007
83076,419
83077,007
83078,088
83079,020
83080,219
83081,043
83082,040
83083,053
83084,058
83085,003
83086,007
83087,102
83088,219
83089,419
83090,242
83091,148
83092,408
83093,007
83094,159
83095,020
83096,166
83097,451
83098,170
83099,170
83100,434
83101,305
83102,116
83103,242
83104,020
83105,025
83106,407
83107,022
83108,167
83109,421
83110,090
83111,254
83112,064
83113,064
83114,159
83115,024
83116,287
83117,382
83118,148
83119,254
83120,454
83121,454
83122,361
83123,369
83124,359
83125,347
83126,351
83127,365
83128,360
83129,448
83130,448
83131,053
83132,107
83133,359
83134,446
83135,345
83136,345
83137,092
83138,030
83139,438
83140,167
83141,022
83142,048
83143,190
83144,190
83145,159
83146,164
83147,147
83148,005
83149,052
83150,073
83151,102
83152,242
83153,396
83154,102
83155,219
83156,419
83157,007
83158,020
83159,148
83160,040
83161,272
83162,119
83163,305
83164,408
83165,272
83166,123
83167,007
83168,331
83169,406
83170,064
83171,116
83172,092
83173,331
83174,005
83175,231
83176,449
83177,024
83178,025
83179,064
83180,240
83181,052
83182,201
83183,194
83184,316
83185,064
83186,174
83187,361
83188,372
83189,053
83190,007
83191,254
83192,443
83193,360
83194,423
83195,022
83196,398
83197,038
83198,052
83199,090
83200,058
83201,272
83202,398
83203,053
83204,040
83205,419
83206,272
83207,164
83208,043
83209,148
83210,242
83211,148
83212,092
83213,061
83214,020
83215,211
83216,244
83217,337
83218,024
83219,148
83220,088
83221,194
83222,052
83223,240
83224,240
83225,254
83226,373
83227,347
83228,102
83229,005
83230,446
83231,164
83232,067
83233,064
83234,452
83235,064
83236,168
83237,348
83238,090
83239,003
83240,331
83241,007
83242,272
83243,219
83244,408
83245,119
83246,242
83247,052
83248,396
83249,272
83250,331
83251,242
83252,052
83253,407
83254,045
83255,121
83256,099
83257,201
83258,337
83259,088
83260,337
83261,052
83262,351
83263,349
83264,102
83265,159
83266,030
83267,244
83268,168
83269,092
83270,190
83271,008
83272,169
83273,452
83274,012
83275,304
83276,088
83277,292
83278,331
83279,396
83280,242
83281,164
83282,419
83283,408
83284,003
83285,053
83286,419
83287,408
83288,194
83289,170
83290,425
83291,419
83292,119
83293,061
83294,305
83295,092
83296,408
83297,067
83298,211
83299,281
83300,377
83301,114
83302,121
83303,121
83304,052
83305,194
83306,107
83307,360
83308,022
83309,117
83310,257
83311,257
83312,022
83313,012
83314,073
83315,159
83316,331
83317,234
83318,234
83319,396
83320,007
83321,103
83322,103
83323,102
83324,103
83325,294
83326,040
83327,262
83328,272
83329,102
83330,242
83331,159
83332,119
83333,431
83334,294
83335,022
83336,022
83337,240
83338,379
83339,088
83340,052
83341,456
83342,022
83343,030
83344,398
83345,369
83346,167
83347,132
83348,443
83349,262
83350,167
83351,410
83352,313
83353,009
83354,453
83355,017
83356,009
83357,007
83358,331
83359,058
83360,242
83361,231
83362,040
83363,103
83364,005
83365,148
83366,061
83367,305
83368,435
83369,194
83370,407
83371,408
83372,092
83373,052
83374,219
83375,254
83376,421
83377,375
83378,194
83379,201
83380,156
83381,019
83382,373
83383,123
83384,103
83385,410
83386,286
83387,005
83388,378
83389,438
83390,017
83391,172
83392,052
83393,073
83394,067
83395,418
83396,003
83397,053
83398,231
83399,058
83400,053
83401,119
83402,053
83403,294
83404,331
83405,022
83406,103
83407,377
83408,254
83409,024
83410,287
83411,360
83412,373
83413,360
83414,286
83415,378
83416,398
83417,254
83418,030
83419,159
83420,067
83421,331
83422,402
83423,348
83424,093
83425,090
83426,286
83427,053
83428,061
83429,321
83430,321
83431,052
83432,305
83433,407
83434,262
83435,379
83436,377
83437,090
83438,382
83439,064
83440,456
83441,398
83442,373
83443,262
83444,123
83445,219
83446,286
83447,017
83448,331
83449,257
83450,441
83451,408
83452,408
83453,058
83454,398
83455,005
83456,058
83457,408
83458,003
83459,052
83460,194
83461,425
83462,408
83463,052
83464,262
83465,099
83466,287
83467,382
83468,375
83469,201
83470,156
83471,127
83472,369
83473,067
83474,109
83475,022
83476,053
83477,348
83478,040
83479,242
83480,003
83481,159
83482,242
83483,058
83484,194
83485,419
83486,052
83487,092
83488,435
83489,127
83490,359
83491,254
83492,022
83493,048
83494,103
83495,123
83496,102
83497,003
83498,025
83499,005
83500,053
83501,052
83502,194
83503,078
83504,050
83505,379
83506,147
83507,147
83508,114
83509,228
83510,382
83511,375
83512,347
83513,357
83514,198
83515,022
83516,436
83517,067
83518,418
83519,257
83520,441
83521,017
83522,313
83523,167
83524,017
83525,455
83526,020
83527,020
83528,231
83529,272
83530,003
83531,102
83532,170
83533,022
83534,045
83535,331
83536,073
83537,024
83538,382
83539,159
83540,045
83541,132
83542,441
83543,052
83544,052
83545,102
83546,167
83547,422
83548,331
83549,102
83550,423
83551,073
83552,419
83553,219
83554,219
83555,419
83556,005
83557,003
83558,102
83559,103
83560,040
83561,272
83562,419
83563,132
83564,274
83565,052
83566,244
83567,228
83568,321
83569,123
83570,331
83571,402
83572,331
83573,438
83574,190
83575,172
83576,022
83577,423
83578,123
83579,168
83580,123
83581,422
83582,375
83583,102
83584,103
83585,007
83586,053
83587,396
83588,058
83589,053
83590,020
83591,396
83592,234
83593,305
83594,092
83595,274
83596,294
83597,435
83598,167
83599,050
83600,048
83601,374
83602,228
83603,313
83604,348
83605,219
83606,132
83607,061
83608,331
83609,274
83610,242
83611,211
83612,167
83613,244
83614,337
83615,025
83616,078
83617,360
83618,363
83619,164
83620,159
83621,009
83622,073
83623,092
83624,147
83625,418
83626,048
83627,219
83628,167
83629,003
83630,219
83631,020
83632,040
83633,219
83634,052
83635,092
83636,305
83637,194
83638,194
83639,132
83640,088
83641,189
83642,372
83643,102
83644,093
83645,043
83646,103
83647,102
83648,231
83649,020
83650,092
83651,262
83652,274
83653,132
83654,050
83655,194
83656,114
83657,073
83658,359
83659,167
83660,064
83661,167
83662,375
83663,102
83664,103
83665,170
83666,274
83667,092
83668,262
83669,078
83670,211
83671,321
83672,078
83673,107
83674,402
83675,172
83676,455
83677,419
83678,040
83679,396
83680,234
83681,234
83682,419
83683,007
83684,052
83685,242
83686,132
83687,331
83688,240
83689,045
83690,242
83691,337
83692,287
83693,121
83694,092
83695,103
83696,005
83697,438
83698,423
83699,422
83700,404
83701,007
83702,007
83703,061
83704,294
83705,148
83706,331
83707,374
83708,274
83709,242
83710,067
83711,032
83712,375
83713,254
83714,286
83715,030
83716,219
83717,022
83718,313
83719,067
83720,092
83721,052
83722,003
83723,073
83724,073
83725,073
83726,170
83727,294
83728,194
83729,274
83730,132
83731,408
83732,294
83733,331
83734,092
83735,374
83736,240
83737,132
83738,020
83739,116
83740,070
83741,167
83742,244
83743,073
83744,361
83745,369
83746,262
83747,168
83748,017
83749,147
83750,123
83751,313
83752,067
83753,167
83754,422
83755,102
83756,423
83757,257
83758,402
83759,048
83760,446
83761,427
83762,020
83763,219
83764,234
83765,242
83766,052
83767,093
83768,242
83769,194
83770,022
83771,045
83772,061
83773,211
83774,045
83775,407
83776,022
83777,067
83778,022
83779,407
83780,262
83781,045
83782,132
83783,274
83784,070
83785,116
83786,025
83787,244
83788,024
83789,194
83790,073
83791,030
83792,347
83793,164
83794,022
83795,331
83796,418
83797,159
83798,032
83799,257
83800,410
83801,244
83802,331
83803,102
83804,234
83805,242
83806,396
83807,092
83808,052
83809,119
83810,457
83811,108
83812,408
83813,061
83814,305
83815,407
83816,331
83817,408
83818,262
83819,067
83820,092
83821,052
83822,022
83823,281
83824,030
83825,253
83826,167
83827,090
83828,456
83829,372
83830,190
83831,240
83832,378
83833,030
83834,008
83835,146
83836,016
83837,008
83838,169
83839,093
83840,408
83841,408
83842,052
83843,093
83844,375
83845,064
83846,404
83847,007
83848,348
83849,020
83850,020
83851,219
83852,331
83853,053
83854,419
83855,286
83856,007
83857,219
83858,053
83859,286
83860,020
83861,020
83862,219
83863,058
83864,348
83865,419
83866,219
83867,020
83868,103
83869,272
83870,286
83871,007
83872,007
83873,286
83874,348
83875,053
83876,040
83877,242
83878,396
83879,234
83880,040
83881,396
83882,234
83883,242
83884,242
83885,053
83886,231
83887,231
83888,242
83889,396
83890,242
83891,396
83892,234
83893,040
83894,396
83895,058
83896,005
83897,053
83898,439
83899,088
83900,439
83901,088
83902,073
83903,058
83904,005
83905,231
83906,234
83907,396
83908,242
83909,073
83910,052
83911,439
83912,088
83913,052
83914,073
83915,005
83916,053
83917,058
83918,007
83919,020
83920,219
83921,003
83922,003
83923,005
83924,053
83925,058
83926,234
83927,040
