Column_,Row,Grid_Code,Location,elevation,latitude,depth,PWP,FC,SAT,SWinit,OC_topsoil,OC_subsoil,BD_topsoil,BD_subsoil,Sand_topsoil,Clay_topsoil,Silt_topsoil,Sand_subsoil,Clay_subsoil,Silt_subsoil
134,188,188134,188_134,311,69.77,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,56,56135,56_135,85,40.4,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
135,57,57135,57_135,160,40.62,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
135,58,58135,58_135,22,40.85,1.3,0.148,0.288,0.431,0.246,0.65,0.43,1.39,1.38,60,30,10,60,30,10
135,80,80135,80_135,97,45.78,1.3,0.148,0.283,0.426,0.2425,0.74,0.4,1.4,1.38,60,30,10,60,30,10
135,81,81135,81_135,153,46,1.3,0.148,0.288,0.431,0.246,1.83,0.5,1.39,1.38,60,30,10,60,30,10
135,82,82135,82_135,174,46.23,1.3,0.148,0.276,0.419,0.2376,0.98,0.47,1.39,1.35,60,30,10,60,30,10
135,83,83135,83_135,162,46.45,1.3,0.148,0.277,0.42,0.2383,1.65,0.78,1.35,1.35,60,30,10,60,30,10
135,84,84135,84_135,148,46.67,1.3,0.148,0.277,0.42,0.2383,1.65,0.78,1.35,1.35,60,30,10,60,30,10
135,85,85135,85_135,152,46.9,1.3,0.148,0.277,0.42,0.2383,1.65,0.78,1.35,1.35,60,30,10,60,30,10
135,86,86135,86_135,133,47.12,1.3,0.148,0.277,0.42,0.2383,1.65,0.78,1.35,1.35,60,30,10,60,30,10
135,87,87135,87_135,188,47.34,1.3,0.148,0.277,0.42,0.2383,1.65,0.78,1.35,1.35,60,30,10,60,30,10
135,88,88135,88_135,206,47.57,1.3,0.148,0.272,0.415,0.2348,1.65,0.67,1.38,1.37,60,30,10,60,30,10
135,89,89135,89_135,145,47.79,1.3,0.148,0.282,0.425,0.2418,1.37,0.5,1.38,1.37,60,30,10,60,30,10
135,90,90135,90_135,157,48.01,1.3,0.148,0.282,0.425,0.2418,1.57,0.56,1.4,1.37,60,30,10,60,30,10
135,91,91135,91_135,178,48.24,1.3,0.148,0.283,0.426,0.2425,0.82,0.38,1.4,1.35,60,30,10,60,30,10
135,92,92135,92_135,226,48.46,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
135,93,93135,93_135,303,48.68,1.3,0.148,0.273,0.416,0.2355,1,0.37,1.4,1.38,60,30,10,60,30,10
135,94,94135,94_135,478,48.91,1.3,0.148,0.273,0.416,0.2355,1,0.37,1.4,1.38,60,30,10,60,30,10
135,95,95135,95_135,432,49.13,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
135,96,96135,96_135,501,49.35,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
135,97,97135,97_135,566,49.58,0.5,0.148,0.326,0.469,0.2726,1,0.41,1.41,1.38,60,30,10,60,30,10
135,98,98135,98_135,322,49.8,1.3,0.148,0.247,0.39,0.2173,0.87,0.38,1.4,1.4,60,30,10,60,30,10
135,99,99135,99_135,259,50.02,1.3,0.148,0.283,0.426,0.2425,0.83,0.36,1.4,1.35,60,30,10,60,30,10
135,100,100135,100_135,271,50.24,1.3,0.095,0.202,0.448,0.1699,0.93,0.36,1.59,1.49,65,10,25,65,10,25
135,101,101135,101_135,314,50.47,1.3,0.095,0.19,0.436,0.1615,1,0.37,1.4,1.38,65,10,25,65,10,25
135,102,102135,102_135,313,50.69,1.3,0.095,0.186,0.432,0.1587,2.02,0.39,1.7,1.73,65,10,25,65,10,25
135,103,103135,103_135,247,50.91,1.3,0.148,0.25,0.393,0.2194,0.99,0.29,1.41,1.36,60,30,10,60,30,10
135,104,104135,104_135,217,51.14,1.3,0.136,0.233,0.399,0.2039,0.83,0.3,1.59,1.44,65,10,25,60,30,10
135,105,105135,105_135,190,51.36,1.3,0.095,0.19,0.436,0.1615,2.02,0.51,1.7,1.64,65,10,25,65,10,25
135,106,106135,106_135,187,51.58,1.3,0.136,0.237,0.404,0.2067,0.74,0.36,1.6,1.45,65,10,25,60,30,10
135,107,107135,107_135,164,51.8,1.3,0.095,0.193,0.439,0.1636,0.63,0.3,1.6,1.5,65,10,25,65,10,25
135,108,108135,108_135,101,52.03,1.3,0.095,0.223,0.469,0.1846,0.99,0.3,1.59,1.45,65,10,25,65,10,25
135,109,109135,109_135,103,52.25,1.3,0.148,0.283,0.426,0.2425,0.99,0.3,1.41,1.33,60,30,10,60,30,10
135,110,110135,110_135,99,52.47,1.3,0.095,0.186,0.432,0.1587,0.99,0.3,1.7,1.7,65,10,25,65,10,25
135,111,111135,111_135,99,52.69,1.3,0.095,0.19,0.436,0.1615,1.65,0.51,1.59,1.44,65,10,25,65,10,25
135,112,112135,112_135,117,52.92,1.3,0.095,0.186,0.432,0.1587,2.02,0.39,1.7,1.7,65,10,25,65,10,25
135,113,113135,113_135,134,53.14,1.3,0.095,0.23,0.476,0.1895,0.74,0.36,1.7,1.7,65,10,25,65,10,25
135,114,114135,114_135,140,53.36,1.3,0.148,0.281,0.424,0.2411,1,0.37,1.39,1.35,60,30,10,60,30,10
135,115,115135,115_135,139,53.58,1.3,0.148,0.281,0.424,0.2411,1.07,0.37,1.38,1.35,60,30,10,60,30,10
135,116,116135,116_135,126,53.8,1.3,0.197,0.306,0.452,0.2733,1.16,0.58,1.25,1.26,35,35,30,35,35,30
135,117,117135,117_135,116,54.03,1.3,0.197,0.306,0.452,0.2733,0.99,0.45,1.4,1.33,35,35,30,35,35,30
135,118,118135,118_135,65,54.25,1.3,0.197,0.322,0.468,0.2845,0.99,0.54,1.25,1.26,35,35,30,35,35,30
135,119,119135,119_135,57,54.47,1.3,0.197,0.322,0.468,0.2845,0.93,0.47,1.4,1.33,35,35,30,35,35,30
135,144,144135,144_135,11,60.02,1.3,0.095,0.123,0.369,0.1146,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,145,145135,145_135,8,60.24,1.3,0.095,0.123,0.369,0.1146,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,146,146135,146_135,16,60.46,1.3,0.095,0.123,0.369,0.1146,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,147,147135,147_135,11,60.68,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,148,148135,148_135,16,60.9,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,149,149135,149_135,35,61.12,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,150,150135,150_135,29,61.35,1.3,0.095,0.218,0.464,0.1811,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,151,151135,151_135,45,61.57,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,152,152135,152_135,70,61.79,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,153,153135,153_135,108,62.01,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,154,154135,154_135,139,62.23,1.3,0.095,0.186,0.432,0.1587,2.18,0.91,1.73,1.7,65,10,25,65,10,25
135,155,155135,155_135,95,62.45,1.3,0.4,0.523,0.583,0.4861,2.18,0.5,1.23,1.23,40,20,40,40,20,40
135,156,156135,156_135,71,62.67,1.3,0.4,0.53,0.59,0.491,2.18,0.77,1.21,1.21,40,20,40,40,20,40
135,157,157135,157_135,42,62.89,1.3,0.095,0.225,0.471,0.186,2.18,0.5,1.23,1.22,65,10,25,65,10,25
135,158,158135,158_135,40,63.12,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,159,159135,159_135,39,63.34,1.3,0.095,0.225,0.471,0.186,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,160,160135,160_135,21,63.56,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,161,161135,161_135,13,63.78,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,162,162135,162_135,7,64,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,170,170135,170_135,10,65.76,1.3,0.197,0.327,0.473,0.288,1.45,0.5,1.23,1.22,35,35,30,35,35,30
135,171,171135,171_135,32,65.98,1.3,0.148,0.275,0.418,0.2369,1.65,0.5,1.41,1.42,60,30,10,60,30,10
135,172,172135,172_135,90,66.2,1.3,0.4,0.698,0.758,0.6086,33.63,32.89,0.27,0.28,40,20,40,40,20,40
135,173,173135,173_135,98,66.43,1.3,0.4,0.698,0.758,0.6086,39.4,38.46,0.23,0.23,40,20,40,40,20,40
135,174,174135,174_135,99,66.65,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,175,175135,175_135,135,66.87,1.3,0.095,0.393,0.639,0.3036,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,176,176135,176_135,160,67.09,1.3,0.095,0.393,0.639,0.3036,2.18,0.91,1.73,1.7,65,10,25,65,10,25
135,177,177135,177_135,186,67.31,1.3,0.095,0.393,0.639,0.3036,2.18,0.91,1.73,1.7,65,10,25,65,10,25
135,178,178135,178_135,176,67.53,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,179,179135,179_135,191,67.75,1.3,0.4,0.698,0.758,0.6086,33.63,32.89,0.27,0.28,40,20,40,40,20,40
135,180,180135,180_135,210,67.97,1.3,0.4,0.698,0.758,0.6086,33.63,32.89,0.27,0.28,40,20,40,40,20,40
135,191,191135,191_135,240,70.38,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
135,192,192135,192_135,190,70.6,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,55,55136,55_136,19,40.15,0.7,0.197,0.358,0.504,0.3097,1.2,0.58,1.26,1.22,35,35,30,35,35,30
136,56,56136,56_136,55,40.37,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
136,57,57136,57_136,25,40.6,1.3,0.148,0.288,0.431,0.246,0.65,0.43,1.39,1.38,60,30,10,60,30,10
136,58,58136,58_136,27,40.82,1.3,0.148,0.288,0.431,0.246,0.65,0.43,1.39,1.38,60,30,10,60,30,10
136,80,80136,80_136,96,45.75,1,0.148,0.317,0.46,0.2663,1,0.37,1.4,1.39,60,30,10,60,30,10
136,81,81136,81_136,123,45.98,1.3,0.148,0.286,0.429,0.2446,1.26,0.5,1.38,1.37,60,30,10,60,30,10
136,82,82136,82_136,122,46.2,1.3,0.148,0.286,0.429,0.2446,1.26,0.48,1.38,1.38,60,30,10,60,30,10
136,83,83136,83_136,101,46.42,1.3,0.148,0.278,0.421,0.239,1.37,0.5,1.35,1.31,60,30,10,60,30,10
136,84,84136,84_136,130,46.65,1.3,0.148,0.277,0.42,0.2383,1.65,0.78,1.35,1.35,60,30,10,60,30,10
136,85,85136,85_136,151,46.87,1.3,0.148,0.277,0.42,0.2383,1.65,0.78,1.35,1.35,60,30,10,60,30,10
136,86,86136,86_136,136,47.09,1.3,0.148,0.277,0.42,0.2383,1.65,0.78,1.35,1.35,60,30,10,60,30,10
136,87,87136,87_136,143,47.32,1.3,0.148,0.277,0.42,0.2383,1.65,0.78,1.35,1.35,60,30,10,60,30,10
136,88,88136,88_136,192,47.54,1.3,0.148,0.277,0.42,0.2383,1.65,0.67,1.38,1.37,60,30,10,60,30,10
136,89,89136,89_136,143,47.76,1.3,0.148,0.272,0.415,0.2348,0.98,0.47,1.4,1.37,60,30,10,60,30,10
136,90,90136,90_136,148,47.99,1.3,0.148,0.287,0.43,0.2453,0.86,0.38,1.4,1.37,60,30,10,60,30,10
136,91,91136,91_136,219,48.21,1.3,0.148,0.276,0.419,0.2376,0.86,0.37,1.4,1.35,60,30,10,60,30,10
136,92,92136,92_136,405,48.43,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
136,93,93136,93_136,312,48.66,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
136,94,94136,94_136,722,48.88,1.3,0.148,0.185,0.328,0.1739,1,0.37,1.4,1.38,60,30,10,60,30,10
136,95,95136,95_136,473,49.1,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.41,1.38,60,30,10,60,30,10
136,96,96136,96_136,709,49.33,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
136,97,97136,97_136,503,49.55,0.7,0.148,0.327,0.47,0.2733,1,0.38,1.4,1.38,60,30,10,60,30,10
136,98,98136,98_136,385,49.77,0.7,0.148,0.334,0.477,0.2782,0.99,0.38,1.41,1.4,60,30,10,60,30,10
136,99,99136,99_136,270,49.99,1.3,0.148,0.284,0.427,0.2432,0.86,0.38,1.4,1.36,60,30,10,60,30,10
136,100,100136,100_136,328,50.22,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.7,1.64,65,10,25,65,10,25
136,101,101136,101_136,360,50.44,1.3,0.095,0.19,0.436,0.1615,1.16,0.51,1.62,1.51,65,10,25,65,10,25
136,102,102136,102_136,329,50.66,1.3,0.095,0.19,0.436,0.1615,1.07,0.39,1.43,1.44,65,10,25,65,10,25
136,103,103136,103_136,245,50.88,1.3,0.095,0.186,0.432,0.1587,2.02,0.39,1.62,1.59,65,10,25,65,10,25
136,104,104136,104_136,239,51.11,1.3,0.148,0.25,0.393,0.2194,1,0.38,1.41,1.4,60,30,10,60,30,10
136,105,105136,105_136,214,51.33,1.3,0.136,0.268,0.435,0.2284,0.86,0.38,1.59,1.44,65,10,25,60,30,10
136,106,106136,106_136,205,51.55,1.3,0.136,0.271,0.438,0.2305,0.7,0.3,1.59,1.44,65,10,25,60,30,10
136,107,107136,107_136,204,51.77,1.3,0.136,0.237,0.404,0.2067,0.63,0.3,1.59,1.44,65,10,25,60,30,10
136,108,108136,108_136,110,52,1.3,0.095,0.202,0.448,0.1699,0.74,0.3,1.6,1.45,65,10,25,65,10,25
136,109,109136,109_136,91,52.22,1.3,0.148,0.283,0.426,0.2425,0.99,0.3,1.41,1.33,60,30,10,60,30,10
136,110,110136,110_136,101,52.44,1.3,0.095,0.228,0.474,0.1881,1.65,0.39,1.59,1.44,65,10,25,65,10,25
136,111,111136,111_136,123,52.66,1.3,0.095,0.228,0.474,0.1881,0.74,0.3,1.41,1.35,65,10,25,65,10,25
136,112,112136,112_136,117,52.89,1.3,0.148,0.283,0.426,0.2425,0.99,0.3,1.41,1.35,60,30,10,60,30,10
136,113,113136,113_136,150,53.11,1.3,0.095,0.227,0.473,0.1874,1,0.37,1.4,1.35,65,10,25,65,10,25
136,114,114136,114_136,184,53.33,1.3,0.095,0.19,0.436,0.1615,0.99,0.37,1.7,1.64,65,10,25,65,10,25
136,115,115136,115_136,197,53.55,1.3,0.136,0.217,0.384,0.1927,0.99,0.37,1.41,1.38,65,10,25,60,30,10
136,116,116136,116_136,131,53.77,1.3,0.095,0.19,0.436,0.1615,1,0.37,1.41,1.4,65,10,25,65,10,25
136,117,117136,117_136,111,54,1.3,0.197,0.306,0.452,0.2733,1.16,0.45,1.4,1.33,35,35,30,35,35,30
136,118,118136,118_136,107,54.22,1.3,0.095,0.204,0.45,0.1713,1.16,0.45,1.41,1.33,65,10,25,65,10,25
136,119,119136,119_136,99,54.44,1.3,0.197,0.306,0.452,0.2733,1.16,0.45,1.25,1.33,35,35,30,35,35,30
136,127,127136,127_136,18,56.22,1.3,0.095,0.174,0.42,0.1503,0.4,0.23,1.7,1.7,65,10,25,65,10,25
136,128,128136,128_136,7,56.44,1.3,0.095,0.186,0.432,0.1587,0.57,0.3,1.7,1.7,65,10,25,65,10,25
136,129,129136,129_136,20,56.66,1.3,0.095,0.181,0.427,0.1552,0.83,0.3,1.7,1.7,65,10,25,65,10,25
136,130,130136,130_136,21,56.88,1.3,0.095,0.143,0.389,0.1286,2.18,0.39,1.7,1.7,65,10,25,65,10,25
136,145,145136,145_136,8,60.2,1.3,0.095,0.123,0.369,0.1146,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,146,146136,146_136,13,60.42,1.3,0.095,0.225,0.471,0.186,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,147,147136,147_136,37,60.64,1.3,0.095,0.228,0.474,0.1881,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,148,148136,148_136,49,60.86,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,149,149136,149_136,54,61.09,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,150,150136,150_136,50,61.31,1.3,0.197,0.33,0.476,0.2901,2.18,0.43,1.23,1.22,35,35,30,35,35,30
136,151,151136,151_136,65,61.53,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,152,152136,152_136,112,61.75,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,153,153136,153_136,136,61.97,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,154,154136,154_136,148,62.19,1.3,0.095,0.186,0.432,0.1587,2.18,0.91,1.23,1.22,65,10,25,65,10,25
136,155,155136,155_136,108,62.41,1.3,0.4,0.491,0.551,0.4637,2.18,0.45,1.22,1.23,40,20,40,40,20,40
136,156,156136,156_136,103,62.63,1.3,0.4,0.698,0.758,0.6086,33.63,32.89,0.27,0.28,40,20,40,40,20,40
136,157,157136,157_136,59,62.85,1.3,0.095,0.225,0.471,0.186,2.18,0.43,1.23,1.22,65,10,25,65,10,25
136,158,158136,158_136,53,63.07,1.3,0.095,0.218,0.464,0.1811,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,159,159136,159_136,67,63.29,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,160,160136,160_136,51,63.51,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,161,161136,161_136,34,63.74,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,162,162136,162_136,30,63.96,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,163,163136,163_136,24,64.18,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,164,164136,164_136,10,64.4,1.3,0.095,0.225,0.471,0.186,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,170,170136,170_136,18,65.72,1.3,0.095,0.218,0.464,0.1811,2.18,0.5,1.41,1.42,65,10,25,65,10,25
136,171,171136,171_136,34,65.94,1.3,0.095,0.225,0.471,0.186,2.18,0.5,1.23,1.22,65,10,25,65,10,25
136,172,172136,172_136,54,66.16,1.3,0.095,0.218,0.464,0.1811,2.18,0.5,1.41,1.42,65,10,25,65,10,25
136,173,173136,173_136,120,66.38,1.3,0.4,0.698,0.758,0.6086,33.63,32.89,0.27,0.28,40,20,40,40,20,40
136,174,174136,174_136,138,66.6,1.3,0.095,0.186,0.432,0.1587,2.18,0.6,1.41,1.42,65,10,25,65,10,25
136,175,175136,175_136,133,66.82,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,176,176136,176_136,157,67.04,1.3,0.095,0.393,0.639,0.3036,2.18,0.91,1.73,1.7,65,10,25,65,10,25
136,177,177136,177_136,197,67.26,1.3,0.4,0.698,0.758,0.6086,33.63,32.89,0.27,0.28,40,20,40,40,20,40
136,178,178136,178_136,206,67.48,1.3,0.4,0.698,0.758,0.6086,39.4,38.46,0.23,0.23,40,20,40,40,20,40
136,179,179136,179_136,226,67.7,1.3,0.4,0.698,0.758,0.6086,33.63,32.89,0.27,0.28,40,20,40,40,20,40
136,189,189136,189_136,244,69.88,0.5,0.095,0.331,0.577,0.2602,0.7,0.31,1.6,1.58,65,10,25,65,10,25
136,190,190136,190_136,170,70.1,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.7,65,10,25,65,10,25
136,191,191136,191_136,190,70.32,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
136,192,192136,192_136,180,70.54,1.3,0.095,0.186,0.432,0.1587,2.18,0.39,1.73,1.74,65,10,25,65,10,25
137,54,54137,54_137,66,39.9,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
137,55,55137,55_137,62,40.13,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
137,56,56137,56_137,43,40.35,1.3,0.148,0.288,0.431,0.246,0.65,0.43,1.39,1.38,60,30,10,60,30,10
137,57,57137,57_137,16,40.58,1.3,0.148,0.288,0.431,0.246,0.65,0.43,1.39,1.38,60,30,10,60,30,10
137,81,81137,81_137,95,45.95,1.3,0.148,0.28,0.423,0.2404,1.37,0.48,1.38,1.39,60,30,10,60,30,10
137,82,82137,82_137,102,46.17,1.3,0.148,0.277,0.42,0.2383,1.65,0.78,1.35,1.35,60,30,10,60,30,10
137,83,83137,83_137,86,46.4,1.3,0.148,0.295,0.438,0.2509,1.37,0.48,1.38,1.39,60,30,10,60,30,10
137,84,84137,84_137,90,46.62,1.3,0.148,0.295,0.438,0.2509,1.37,0.48,1.38,1.39,60,30,10,60,30,10
137,85,85137,85_137,89,46.84,1.3,0.148,0.29,0.433,0.2474,1.37,0.48,1.39,1.39,60,30,10,60,30,10
137,86,86137,86_137,89,47.07,1.3,0.148,0.29,0.433,0.2474,1.37,0.5,1.39,1.35,60,30,10,60,30,10
137,87,87137,87_137,98,47.29,1.3,0.148,0.28,0.423,0.2404,1.37,0.5,1.39,1.35,60,30,10,60,30,10
137,88,88137,88_137,145,47.51,1.3,0.148,0.275,0.418,0.2369,0.75,0.47,1.4,1.37,60,30,10,60,30,10
137,89,89137,89_137,164,47.74,1.3,0.148,0.276,0.419,0.2376,0.74,0.43,1.4,1.38,60,30,10,60,30,10
137,90,90137,90_137,192,47.96,1.3,0.148,0.28,0.423,0.2404,0.74,0.38,1.4,1.35,60,30,10,60,30,10
137,91,91137,91_137,185,48.18,1.3,0.148,0.293,0.436,0.2495,1.14,0.37,1.4,1.35,60,30,10,60,30,10
137,92,92137,92_137,518,48.41,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
137,93,93137,93_137,387,48.63,1.3,0.148,0.273,0.416,0.2355,1,0.37,1.4,1.38,60,30,10,60,30,10
137,94,94137,94_137,612,48.85,1.3,0.148,0.185,0.328,0.1739,1,0.37,1.4,1.38,60,30,10,60,30,10
137,95,95137,95_137,597,49.07,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
137,96,96137,96_137,651,49.3,1.3,0.148,0.276,0.419,0.2376,1,0.37,1.4,1.38,60,30,10,60,30,10
137,97,97137,97_137,664,49.52,1.3,0.148,0.271,0.414,0.2341,1,0.38,1.4,1.4,60,30,10,60,30,10
137,98,98137,98_137,456,49.74,0.4,0.148,0.326,0.469,0.2726,1.07,0.43,1.41,1.4,60,30,10,60,30,10
137,99,99137,99_137,254,49.96,1.3,0.148,0.284,0.427,0.2432,0.93,0.38,1.4,1.38,60,30,10,60,30,10
137,100,100137,100_137,428,50.19,1.3,0.148,0.283,0.426,0.2425,1,0.37,1.4,1.38,60,30,10,60,30,10
137,101,101137,101_137,379,50.41,1.3,0.148,0.283,0.426,0.2425,1,0.37,1.4,1.38,60,30,10,60,30,10
137,102,102137,102_137,288,50.63,1.3,0.095,0.19,0.436,0.1615,0.93,0.36,1.41,1.4,65,10,25,65,10,25
137,103,103137,103_137,241,50.85,1.3,0.095,0.186,0.432,0.1587,2.09,0.39,1.7,1.73,65,10,25,65,10,25
137,104,104137,104_137,224,51.08,1.3,0.148,0.25,0.393,0.2194,1.07,0.38,1.41,1.4,60,30,10,60,30,10
137,105,105137,105_137,201,51.3,1.3,0.095,0.194,0.44,0.1643,0.63,0.3,1.6,1.5,65,10,25,65,10,25
137,106,106137,106_137,184,51.52,1.3,0.136,0.243,0.409,0.2109,0.74,0.36,1.59,1.44,65,10,25,60,30,10
137,107,107137,107_137,181,51.74,1.3,0.136,0.233,0.399,0.2039,0.74,0.36,1.59,1.44,65,10,25,60,30,10
137,108,108137,108_137,139,51.97,1.3,0.136,0.24,0.407,0.2088,0.55,0.3,1.59,1.44,65,10,25,60,30,10
137,109,109137,109_137,81,52.19,1.3,0.148,0.283,0.426,0.2425,0.99,0.29,1.41,1.33,60,30,10,60,30,10
137,110,110137,110_137,105,52.41,1.3,0.095,0.192,0.438,0.1629,1.65,0.51,1.4,1.4,65,10,25,65,10,25
137,111,111137,111_137,114,52.63,1.3,0.148,0.255,0.398,0.2229,1.07,0.37,1.39,1.33,60,30,10,60,30,10
137,112,112137,112_137,118,52.85,1.3,0.095,0.19,0.436,0.1615,2.02,0.51,1.41,1.38,65,10,25,65,10,25
137,113,113137,113_137,152,53.08,1.3,0.095,0.183,0.429,0.1566,1,0.37,1.65,1.52,65,10,25,65,10,25
137,114,114137,114_137,193,53.3,1.3,0.095,0.169,0.415,0.1468,0.65,0.38,1.7,1.71,65,10,25,65,10,25
137,115,115137,115_137,188,53.52,1.3,0.095,0.19,0.436,0.1615,0.7,0.3,1.7,1.64,65,10,25,65,10,25
137,116,116137,116_137,141,53.74,1.3,0.095,0.204,0.45,0.1713,1.07,0.38,1.38,1.35,65,10,25,65,10,25
137,117,117137,117_137,150,53.96,1.3,0.095,0.223,0.469,0.1846,0.99,0.3,1.41,1.38,65,10,25,65,10,25
137,118,118137,118_137,95,54.19,1.3,0.148,0.257,0.4,0.2243,0.99,0.43,1.4,1.33,60,30,10,60,30,10
137,119,119137,119_137,61,54.41,1.3,0.197,0.322,0.468,0.2845,0.99,0.54,1.25,1.26,35,35,30,35,35,30
137,124,124137,124_137,3,55.52,1.3,0.095,0.169,0.415,0.1468,0.4,0.21,1.71,1.71,65,10,25,65,10,25
137,125,125137,125_137,21,55.74,1.3,0.148,0.275,0.418,0.2369,0.9,0.3,1.4,1.35,60,30,10,60,30,10
137,126,126137,126_137,26,55.96,1.3,0.148,0.291,0.434,0.2481,1.97,0.5,1.4,1.35,60,30,10,60,30,10
137,127,127137,127_137,42,56.18,1.3,0.148,0.273,0.416,0.2355,1.97,0.5,1.4,1.35,60,30,10,60,30,10
137,128,128137,128_137,39,56.4,1.3,0.136,0.23,0.396,0.2018,0.83,0.3,1.6,1.43,65,10,25,60,30,10
137,129,129137,129_137,49,56.62,1.3,0.148,0.273,0.416,0.2355,0.83,0.28,1.39,1.33,60,30,10,60,30,10
137,130,130137,130_137,45,56.85,1.3,0.148,0.273,0.416,0.2355,0.84,0.28,1.39,1.33,60,30,10,60,30,10
137,131,131137,131_137,13,57.07,1.3,0.095,0.194,0.44,0.1643,0.83,0.36,1.6,1.43,65,10,25,65,10,25
137,132,132137,132_137,13,57.29,1.3,0.095,0.177,0.423,0.1524,0.57,0.3,1.7,1.7,65,10,25,65,10,25
137,133,133137,133_137,22,57.51,0.5,0.095,0.221,0.467,0.1832,2.18,0.39,1.73,1.74,65,10,25,65,10,25
